Index,Udemy course URL,Instructor URL,Intructor name,Instructor rating,Number of reviews,Number of students,Number of courses,LinkedIN URL,Youtube URL
2449,https://www.udemy.com/course/vsd-machine-intelligence-in-eda-cad/,https://www.udemy.com/user/anagha/,Kunal Ghosh,4.2,"13,136","44,593",40,https://linkedin.com/https://in.linkedin.com/company/vlsi-system-design,https://www.youtube.com/channel/UC8xyENEltc3DXGbARgbC38A
2450,https://www.udemy.com/course/python-sdet-rest-api-automation/,https://www.udemy.com/user/rahul445/,Rahul Shetty,4.5,"297,118","758,879",29,https://linkedin.com/in/rahul-shetty-trainer/,https://www.youtube.com//c/RahulShettyAcademy
2451,https://www.udemy.com/course/the-dbt-bootcamp-transform-your-data-using-data-build-tool/,https://www.udemy.com/user/vantage-data/,Vantage Data,4.4,501,"2,551",,https://linkedin.com/company/vantage-data,https://www.youtube.com/channel/UCmenWn3ctN0x4Xs3iKG6AIQ
2452,https://www.udemy.com/course/javascript-in-action-learn-javascript-projects/,https://www.udemy.com/user/lars51/,Laurence Svekis,4.3,"61,336","960,685",326,https://linkedin.com/in/svekis,https://www.youtube.com/channel/UCgsZ8_79Eclct_VDoql_Dwg
2453,https://www.udemy.com/course/jsp-and-servlets-for-beginners/,https://www.udemy.com/user/bushansirgur/,Bushan Sirgur,4.3,"3,339","63,210",6,https://linkedin.com/in/bushan-sc,https://www.youtube.com/B2tech
2454,https://www.udemy.com/course/building-rest-apis-with-sailsjs/,https://www.udemy.com/user/5512f7602d2ad/,Haider Malik,3.6,"1,945","49,668",29,https://linkedin.com/in/haider-malik-41521a8b/,https://www.youtube.com/channel/UCMVcSZa_ba8GxfIIz4OjJNQ
2455,https://www.udemy.com/course/ultimate-guide-to-json-parsing-with-swift/,https://www.udemy.com/user/mohammad-azam-2/,Mohammad Azam,4.6,"15,421","80,749",48,https://linkedin.com/in/mohammad-azam-5537993/,https://www.youtube.com/azamsharp
2456,https://www.udemy.com/course/design-code-an-android-app-from-scratch/,https://www.udemy.com/user/vivekramesh2/,Vivek Ramesh,4.2,"2,907","94,300",3,https://linkedin.com/in/vivzslidenerd,https://www.youtube.com/user/slidenerd
2457,https://www.udemy.com/course/rxjs-operators/,https://www.udemy.com/user/danielstern4/,Daniel Stern,4.1,"11,465","142,539",19,https://linkedin.com/profile/view?id=187994070&trk=nav_responsive_tab_profile_pic,https://www.youtube.com/channel/UC5ohWghqu1C7bYAq_IDBkIw
2458,https://www.udemy.com/course/whatsapp-automation/,https://www.udemy.com/user/diptam-paul/,Diptam Paul,4.1,"1,166","77,300",4,https://linkedin.com/diptam-paul/,https://www.youtube.com/channel/UC_N4SzcXQDWLcs_Q_4aiGUw/about?view_as=subscriber
2459,https://www.udemy.com/course/flutter-web-with-firebase-course/,https://www.udemy.com/user/haris-48/,Haris Samingan,4.3,629,"12,775",4,https://linkedin.com/in/haris-samingan-7889b9140/,https://www.youtube.com/channel/UChMjpXwPFzK6x82qz-R_TEQ
2460,https://www.udemy.com/course/clustering-classification-with-machine-learning-in-r/,https://www.udemy.com/user/minervasingh/,Minerva Singh,4.4,"20,181","107,275",53,https://linkedin.com/in/minerva-singh-8134a790/,https://www.youtube.com/channel/UCV6tUfriDq3ZrXuYODkFywg
2461,https://www.udemy.com/course/corejava/,https://www.udemy.com/user/udayan-khattry/,Udayan Khattry,4.6,"5,734","77,274",24,https://linkedin.com/in/udayankhattry/,https://www.youtube.com/channel/UC1iiLOLDQtvw1QUTAyRIrOw
2462,https://www.udemy.com/course/modern-javascript-es6-for-react-js/,https://www.udemy.com/user/edyoda2/,EdYoda Digital University,4.2,"44,161","1,129,742",15,https://linkedin.com/company/edyoda/,https://www.youtube.com/channel/UCs0XjxigSdATIXxMXHsjnXg
2463,https://www.udemy.com/course/python-foundation-course/,https://www.udemy.com/user/prashant-kumar-pandey-13/,Prashant Kumar Pandey,4.6,"19,237","103,426",12,https://linkedin.com/in/prashant-kumar-pandey/,https://www.youtube.com/learningjournalin
2464,https://www.udemy.com/course/react-node-ecommerce/,https://www.udemy.com/user/e4938520-fe50-4d1b-b78d-4188406b14a9/,Ryan Dhungel,4.4,"22,212","333,198",34,https://linkedin.com/in/ryan-dhungel-954bb7141,https://www.youtube.com/user/narayandhungel
2465,https://www.udemy.com/course/a-to-z-nlp-machine-learning-model-building-and-deployment/,https://www.udemy.com/user/md-rijwan-2/,Mohammed Rijwan,4.3,156,"13,958",2,https://linkedin.com/in/md-rijwan-60074a119/,https://www.youtube.com/thinkwithriz
2466,https://www.udemy.com/course/the-complete-vmware-horizon-7-beginner-to-advanced-3-in-1/,https://www.udemy.com/user/packtpublishing/,Packt Publishing,3.9,"53,528","417,882",902,https://linkedin.com/company/packt-publishing,https://www.youtube.com/packt1000
2467,https://www.udemy.com/course/javascript-variables-lifecycles/,https://www.udemy.com/user/bogdanstashchuk/,"Bogdan Stashchuk | Software Engineer, MBA, PhD",4.6,"24,309","256,867",23,https://linkedin.com/in/bogdanstashchuk,https://www.youtube.com/CodingTutorials
2468,https://www.udemy.com/course/bdd-with-selenium-webdriver-and-speckflow-using-c/,https://www.udemy.com/user/rahulrathore3/,Rahul Singh Rathore,4.4,"5,991","35,180",10,https://linkedin.com/in/rahulrathore41,https://www.youtube.com/fluxay44
2469,https://www.udemy.com/course/kotlin-for-beginners-next-android-platform-language/,https://www.udemy.com/user/8fab3c12-6953-4f00-a792-bc86930ba667/,VJ Bambhaniya,3.6,792,"31,061",3,https://linkedin.com/in/00imvj00,https://www.youtube.com/channel/UC2REeQsmaezpGCgon76bUkg
2470,https://www.udemy.com/course/open-source-etl-tool/,https://www.udemy.com/user/mahesh-padmanabhan/,Mahesh P,4.3,"1,846","9,543",5,https://linkedin.com/mahesh-padmanabhan-1295b5b2,https://www.youtube.com/watch?v=n38ztT-BfYs
2471,https://www.udemy.com/course/android-course-for-extreme-beginners/,https://www.udemy.com/user/ahmetsafaorhan/,Safa Orhan,4.3,189,"23,736",,https://linkedin.com/safaorhan,https://www.youtube.com/channel/UCjqofo7KW1q5UnImYQmcwZQ
2472,https://www.udemy.com/course/back-to-school-web-development-and-programming-bundle/,https://www.udemy.com/user/johnbura/,John Bura,4.3,"24,499","525,656",254,https://linkedin.com/in/johnbura,https://www.youtube.com/channel/UCuO6A4QYBLgRMKj3DfD0qpQ
2473,https://www.udemy.com/course/csharp-intermediate-oop/,https://www.udemy.com/user/praveenkumar-bouna/,Praveenkumar Bouna,4.4,"3,654","34,670",19,https://linkedin.com/in/praveenkumarbouna,https://www.youtube.com/CodeWithPraveen
2474,https://www.udemy.com/course/php-for-complete-beginners-includes-msql-object-oriented/,https://www.udemy.com/user/edwin166/,Edwin Diaz,4.4,"131,760","872,946",46,https://linkedin.com/in/thisisedwindiaz,https://www.youtube.com/thewebsiteboyschool
2475,https://www.udemy.com/course/gameindustryjobs/,https://www.udemy.com/user/rick-davidson-5/,Rick Davidson,4.7,"236,641","866,555",24,https://linkedin.com/in/davidsonrick,https://www.youtube.com/rickdavidsonchannel
2476,https://www.udemy.com/course/advanced-ios-firebae-build-an-uber-clone-app/,https://www.udemy.com/user/devslopes/,Devslopes by Mark Wahlbeck,4.3,"55,901","351,792",26,https://linkedin.com/in/markwahlbeck/,https://www.youtube.com/c/devslopes
2477,https://www.udemy.com/course/test-driven-development-in-ios-using-swift/,https://www.udemy.com/user/mohammad-azam-2/,Mohammad Azam,4.6,"15,421","80,749",48,https://linkedin.com/in/mohammad-azam-5537993/,https://www.youtube.com/azamsharp
2478,https://www.udemy.com/course/excel-tips-and-trick-learn-ms-excel-by-making-7-projects/,https://www.udemy.com/user/ataouyl-yassin/,Yassin Marco,4.2,"52,622","1,431,122",27,https://linkedin.com/in/yassin-marco-241619164,https://www.youtube.com/channel/UC_R0QOzc9LiIiFb31GQPjPQ?sub_confirmation=1
2479,https://www.udemy.com/course/the-essential-web-developer-course/,https://www.udemy.com/user/rladams/,Robert Kanaat,4.3,"2,558","50,481",3,https://linkedin.com/in/robert-kanaat-03230197/,https://www.youtube.com/channel/UCDJIiXCK2AcNcZdeBAcPzPg
2480,https://www.udemy.com/course/python-1000/,https://www.udemy.com/user/randallnagy2/,Randall Nagy,3.9,640,"50,703",30,https://linkedin.com/in/nagyspace,https://www.youtube.com/channel/UCfzBswgWKe4ZesvnLpuJrmA
2481,https://www.udemy.com/course/rocking-devops-with-jenkins-kubernetes-ansible/,https://www.udemy.com/user/rajdeepsaha/,Rajdeep Saha | Cloud Architect @Fortune10 Company,4.6,"6,049","37,127",7,https://linkedin.com/in/rajdeep-saha-4ba24744/,https://www.youtube.com/channel/UCBdfli20jrAscmR9COL35qg
2482,https://www.udemy.com/course/postman-the-complete-guide/,https://www.udemy.com/user/valentin-despa/,Valentin Despa,4.6,"84,736","411,672",10,https://linkedin.com/in/vdespa/,https://www.youtube.com/@vdespa?sub_confirmation=1
2483,https://www.udemy.com/course/the-complete-python-for-beginner-master-python-from-scratch/,https://www.udemy.com/user/tamer-ahmed-23/,Temotec Learning Academy,4.1,"3,467","376,681",15,https://linkedin.com/in/temotec-learning-academy-0a615a17a/,https://www.youtube.com/c/TemotecLearningAcademy/?sub_confirmation=1
2484,https://www.udemy.com/course/data-integration-etl-talend-open-studio-zero-to-hero/,https://www.udemy.com/user/samuel-lenk/,Samuel Lenk,4.6,"1,229","8,421",7,https://linkedin.com/in/samuel-lenk/,https://www.youtube.com/@SamuelLenk
2485,https://www.udemy.com/course/ngrx-course/,https://www.udemy.com/user/vascocavalheiro/,Angular University,4.5,"38,213","195,016",18,https://linkedin.com/in/vascocavalheiro,https://www.youtube.com/channel/UC3cEGKhg3OERn-ihVsJcb7A
2486,https://www.udemy.com/course/vue-and-laravel-to-do-app-restful-api-project/,https://www.udemy.com/user/edwin166/,Edwin Diaz,4.4,"131,760","872,946",46,https://linkedin.com/in/thisisedwindiaz,https://www.youtube.com/thewebsiteboyschool
2487,https://www.udemy.com/course/bayesian-machine-learning-in-python-ab-testing/,https://www.udemy.com/user/lazy-programmer/,Lazy Programmer Inc.,4.7,"159,572","547,759",36,https://linkedin.com/company/lazyprogrammer.me,https://www.youtube.com/channel/UCdROkkPGHy6uVpUrIB4n3YQ
2488,https://www.udemy.com/course/real-world-biztalk-2020-for-developers/,https://www.udemy.com/user/nealwalters/,Neal Walters,4.5,"1,653","9,555",6,https://linkedin.com/in/NealWalters,https://www.youtube.com/MrBizTalk
2489,https://www.udemy.com/course/power-apps-learn-to-build-an-app-to-manage-your-inventory/,https://www.udemy.com/user/rudimar-4/,Rudimar Baesso Althof,4.7,"1,637","6,690",2,https://linkedin.com/in/rudimar,https://www.youtube.com/channel/UCkggJBxnoQkQmBs-bGe0EEg
2490,https://www.udemy.com/course/objectivec/,https://www.udemy.com/user/mark-price-2/,Mark Wahlbeck,4.2,"49,706","307,955",15,https://linkedin.com/in/spentak,https://www.youtube.com//c/devslopes
2491,https://www.udemy.com/course/sasscourse/,https://www.udemy.com/user/josephparys/,Joe Parys,4.3,"72,941","932,029",88,https://linkedin.com/linkedin.com/in/joe-parys-7816799a,https://www.youtube.com/UCRukJuuBAdoHMTBIsFJAgvw
2492,https://www.udemy.com/course/sap-po-java-mapping-training-with-10-programs/,https://www.udemy.com/user/srinivas-192/,Srinivas Vanamala,4.4,"13,799","69,655",12,https://linkedin.com/in/sapintegrationcom/,https://www.youtube.com/channel/UCo-TDn92ZqSiS3dgcl1Dg0A
2493,https://www.udemy.com/course/react-redux-ecommerce/,https://www.udemy.com/user/e4938520-fe50-4d1b-b78d-4188406b14a9/,Ryan Dhungel,4.4,"22,212","333,198",34,https://linkedin.com/in/ryan-dhungel-954bb7141,https://www.youtube.com/user/narayandhungel
2494,https://www.udemy.com/course/php-punch-in-the-face/,https://www.udemy.com/user/jream-2/,Jesse Boyer,4,893,"17,346",6,https://linkedin.com/in/jream,https://www.youtube.com/jream
2495,https://www.udemy.com/course/complete-ios-bootcamp/,https://www.udemy.com/user/amirjahan/,Amir J,4.2,"1,075","117,295",8,https://linkedin.com/company/oddinstitute,https://www.youtube.com//channel/UCx25z-pU8x_J8BhsAB9dZPg
2496,https://www.udemy.com/course/csharp-memory-tricks-learn-how-to-master-the-garbage-collector/,https://www.udemy.com/user/markfarragher/,Mark Farragher,4.4,"14,817","71,160",12,https://linkedin.com/in/markfarragher/en,https://www.youtube.com/c/MarkFarragher
2497,https://www.udemy.com/course/python-3-beginner-to-pro/,https://www.udemy.com/user/ryan-ahmed/,"Dr. Ryan Ahmed, Ph.D., MBA",4.5,"35,964","352,097",48,https://linkedin.com/in/dr-ryan-ahmed-ph-d-mba-766963211/,https://www.youtube.com/channel/UC76VWNgXnU6z0RSPGwSkNIg/featured
2498,https://www.udemy.com/course/the-complete-regular-expressions-course-with-exercises-for-beginners/,https://www.udemy.com/user/jazeb-akram/,Jazeb Akram,4.1,"4,040","77,324",11,https://linkedin.com/in/jazebakram,https://www.youtube.com/channel/UC6x8G3Vw2I9FQBPJeOCpkSA
2499,https://www.udemy.com/course/mastering-mvvm-for-ios/,https://www.udemy.com/user/mohammad-azam-2/,Mohammad Azam,4.6,"15,421","80,749",48,https://linkedin.com/in/mohammad-azam-5537993/,https://www.youtube.com/azamsharp
2500,https://www.udemy.com/course/product-strategy-growth/,https://www.udemy.com/user/vasilys/,Vasily Starostenko,4.7,265,"10,044",3,https://linkedin.com/in/vasilys,https://www.youtube.com/vasilyst
2501,https://www.udemy.com/course/data-science-machine-learning-a-z-hands-on-python/,https://www.udemy.com/user/navid-shirzadi/,"Navid Shirzadi, Ph.D.",4.6,"2,052","73,826",10,https://linkedin.com/in/navid-shirzadi-08b939a3/,https://www.youtube.com/@NavidShirzadi
2502,https://www.udemy.com/course/testerbootcamp/,https://www.udemy.com/user/trq-rshd/,Tarek Roshdy,4.5,"44,419","236,930",19,https://linkedin.com/in/tarekroshdy/,https://www.youtube.com/channel/UC0TjzcRh7N0UgkuZurDupbg
2503,https://www.udemy.com/course/getting-and-writing-it-requirements-in-a-lean-agile-world/,https://www.udemy.com/user/thomashathaway2/,Tom and Angela Hathaway,4.4,"16,506","103,071",17,https://linkedin.com/in/thehathaway,https://www.youtube.com/user/BAEXPERTS
2504,https://www.udemy.com/course/angularjs-protractor-tutorial/,https://www.udemy.com/user/raman4/,Rahul Arora,4.5,"26,838","199,320",15,https://linkedin.com/in/rahul-arora-0490b751,https://www.youtube.com/seleniumcoaching
2505,https://www.udemy.com/course/git-and-github-a-practical-course-beginner-to-advanced/,https://www.udemy.com/user/pruthviraja-l/,Pruthviraja L,4,"1,871","242,264",4,https://linkedin.com/in/pruthvirajal,https://www.youtube.com/@upgraduate
2506,https://www.udemy.com/course/devops-project-cicd-with-git-gitlab-jenkins-and-django/,https://www.udemy.com/user/dare-soremi-2/,Dare Soremi,4.5,778,"11,927",2,https://linkedin.com/company/dare-devops,https://www.youtube.com/@daredevops
2507,https://www.udemy.com/course/complete-data-science-training-with-python-for-data-analysis/,https://www.udemy.com/user/minervasingh/,Minerva Singh,4.4,"20,181","107,275",53,https://linkedin.com/in/minerva-singh-8134a790/,https://www.youtube.com/channel/UCV6tUfriDq3ZrXuYODkFywg
2508,https://www.udemy.com/course/helm-the-kubernetes-package-manager-hands-on-course/,https://www.udemy.com/user/ahmedelfakharany3/,Ahmed Elfakharany,4.5,584,"13,729",7,https://linkedin.com/in/aelfakharany,https://www.youtube.com/user/ahmadFakharani
2509,https://www.udemy.com/course/css-bootcamp-master-in-css-including-css-grid-flexbox/,https://www.udemy.com/user/codeandcreate/,Code And Create,4.4,"7,933","64,515",10,https://linkedin.com/in/code-and-create-b3035013a/,https://www.youtube.com/channel/UCtOmmC3Z8WSn45VgTAKBHhA
2510,https://www.udemy.com/course/entity-framework-tutorial/,https://www.udemy.com/user/moshfeghhamedani/,Mosh Hamedani,4.5,"301,246","749,903",20,https://linkedin.com/in/mosh-hamedani/,https://www.youtube.com/user/programmingwithmosh
2511,https://www.udemy.com/course/unity-3d-game-development-beginners-to-masters/,https://www.udemy.com/user/three-millennials/,Three Millennials,3.4,854,"85,975",7,https://linkedin.com/company/three-millennials,https://www.youtube.com/channel/UCChpkrXtrvtYd3LALjnr82Q
2512,https://www.udemy.com/course/framework-development-with-selenium-csharp-advanced/,https://www.udemy.com/user/karthik-kk/,Karthik KK,4.3,"26,211","288,352",31,https://linkedin.com/in/karthikkk,https://www.youtube.com/executeautomation
2513,https://www.udemy.com/course/spring-framework-web-development-2020/,https://www.udemy.com/user/imtiazahmad4/,Imtiaz Ahmad,4.6,"116,464","442,181",12,https://linkedin.com/in/imtiaz-ahmad-80117324,https://www.youtube.com/channel/UCu4mLxrAkMEcjK9N1yJOxyA
2514,https://www.udemy.com/course/machine-learning-data-science-python/,https://www.udemy.com/user/data-is-good-2/,Dataisgood Academy,4.3,"7,450","259,635",29,https://linkedin.com//company/data-is-good,https://www.youtube.com//c/DataisGood
2515,https://www.udemy.com/course/complete-unity-and-android-development-build-games-and-apps/,https://www.udemy.com/user/mammoth-interactive/,Mammoth Interactive,4.3,"11,911","383,951",225,https://linkedin.com/in/johnbura,https://www.youtube.com/mammothinteractive?sub_confirmation=1
2516,https://www.udemy.com/course/build-website-scratch/,https://www.udemy.com/user/bradhussey/,Brad Hussey,4.5,"64,815","600,400",12,https://linkedin.com/in/bradhussey,https://www.youtube.com/c/CreativeXcrew?sub_confirmation=1
2517,https://www.udemy.com/course/generative-creative-ai-from-gans-to-clip-with-python-and-pytorch/,https://www.udemy.com/user/f71dcad7-5ebd-43e9-be18-5ae601de3093/,Javier Ideami,4.5,864,"22,277",,https://linkedin.com/in/ideami,https://www.youtube.com/channel/UCDu8GEAeyIq_DhXpLnV7qjQ
2518,https://www.udemy.com/course/rest-wcf-service-for-web-applications-in-aspnet/,https://www.udemy.com/user/patrick-god/,Patrick God,4.4,"12,901","84,499",10,https://linkedin.com/in/patrickgod,https://www.youtube.com/channel/UCq8LldVrjqe61KQttZlLW8g?&ab_channel=PatrickGod
2519,https://www.udemy.com/course/angular-security/,https://www.udemy.com/user/vascocavalheiro/,Angular University,4.5,"38,213","195,016",18,https://linkedin.com/in/vascocavalheiro,https://www.youtube.com/channel/UC3cEGKhg3OERn-ihVsJcb7A
2520,https://www.udemy.com/course/visual-studio-tips-tricks/,https://www.udemy.com/user/moshfeghhamedani/,Mosh Hamedani,4.5,"301,246","749,903",20,https://linkedin.com/in/mosh-hamedani/,https://www.youtube.com/user/programmingwithmosh
